"ID","hadgem_prec_rcp26_2050","hadgem_prec_rcp85_2050","hadgem_temp_rcp26_2050","hadgem_temp_rcp85_2050","mpiesm_prec_rcp26_2050","mpiesm_prec_rcp85_2050","mpiesm_temp_rcp26_2050","mpiesm_temp_rcp85_2050","noresm_prec_rcp26_2050","noresm_prec_rcp85_2050","noresm_temp_rcp26_2050","noresm_temp_rcp85_2050","N","vocc_temp_rcp26","vocc_temp_rcp85","vocc_prec_rcp26","vocc_prec_rcp85","vocc_rcp85","avg_integrity","a_sum_high_int","intactness","luse_bin"
496,0,122,7,277,158,54,0,104,0,83,0,238,290,0.00659631442335307,0.655086561807646,0.0186417937094835,0.281976271101147,0.655086561807646,0.588204351645763,0,0,1.31806754606131e-08
497,48,171,1126,6811,122,58,5292,6454,67,174,1989,5846,7108,0.320762495746481,0.894441892126425,0.010299382905825,0.0168749967662475,0.894441892126425,9.25521321407875,5353,0.753095104108047,0.00258547448939159
498,232,129,289,6262,489,525,5582,6229,280,411,2544,5500,6973,0.229605310603483,0.858509349869061,0.0454184135004707,0.0434620906537176,0.858509349869061,8.15170588651242,4424,0.634447153305607,0.00349057612611704
499,128,356,966,3221,77,584,1897,3178,346,54,625,2613,3841,0.272393778724407,0.778604725682429,0.039187536020648,0.0582963317255735,0.778604725682429,9.55618065195839,3342,0.870085915126269,0.0475629215846027
500,0,63,0,19,106,0,0,3,0,174,0,3,190,0.00526315789473684,0.0292131531732187,0.0249085446903335,0.11691664153456,0.11691664153456,8.17119436653389,21,0.110526315789474,0.0899321400939238
501,1352,942,480,430,572,1534,240,982,877,593,0,484,3915,0.0124285098249265,0.150456169890551,0.224418680662369,0.242611780751438,0.242611780751438,3.82151332710814,118,0.0301404853128991,10.1461215347974
502,20,0,45,93,2,0,0,45,2,0,0,38,149,0.0238717671442286,0.363613571605101,0.028918586443381,0.00671140939597315,0.363613571605101,1.54138817717801,0,0,0.181927662070391
503,248,277,42,264,12,434,2,113,2,350,1,226,434,0.010091057926009,0.435285172498249,0.0417571879823363,0.801412511236642,0.801412511236642,2.62580781230104,1,0.00230414746543779,0.410246977492594
504,16,170,1992,6568,39,47,3632,5951,15,135,511,5066,6723,0.229997039983382,0.866961174452382,0.00313469654329803,0.0152544681804709,0.866961174452382,9.81825799919251,6139,0.913134017551688,0.00130141259183904
505,782,614,9,661,269,199,58,758,905,549,0,592,2726,0.00295368594321327,0.244646086230669,0.211029588747345,0.149052321928222,0.244646086230669,7.19705306764975,682,0.250183418928833,0.076035343500056
506,666,1776,4888,18689,1838,2316,13035,20411,961,1570,5567,19537,29873,0.23696032989847,0.653868730452407,0.0353374767497598,0.0623373329514861,0.653868730452407,8.18812284115215,18929,0.633649114585077,0.00641953332298915
507,306,164,22,494,456,123,15,237,49,277,9,181,663,0.0216806328373882,0.417385888229557,0.286273131018541,0.26764720621738,0.417385888229557,6.70024952887821,182,0.274509803921569,0.985741049576589
508,506,898,1099,10509,430,642,2886,2173,416,1065,2726,5173,13414,0.153008299393072,0.365788092333559,0.0334718049690017,0.0633619725243292,0.365788092333559,6.53711254632891,6642,0.495154316385865,0.00244371280674775
509,272,140,156,6536,582,1969,1208,86,69,445,413,781,7613,0.0560821556361334,0.0998308295114081,0.0291445819389571,0.0652662646721765,0.0998308295114081,2.50544754036003,148,0.0194404308419808,0.0251126011399268
511,44,0,0,142,0,0,74,76,0,71,0,119,164,0.025599612523222,0.662784664712162,0.0215265142397931,0.025248888715993,0.662784664712162,5.65181214603278,12,0.0731707317073171,0.119133067760253
512,867,3214,1011,12318,1428,3398,7279,10016,2120,3320,3177,11626,18789,0.152186582106353,0.600230341316069,0.0734160005912885,0.176156542299841,0.600230341316069,8.62200686029451,13834,0.73628186704987,0.0044842209899797
513,111,236,513,2326,66,76,860,1653,111,259,554,1510,4604,0.135802118641964,0.390377269558358,0.0202734650518302,0.0362415256262834,0.390377269558358,5.63968042743476,1605,0.34860990443093,0.00896149133545594
514,25,350,0,120,38,89,0,23,36,381,0,4,1152,0.000868055555555556,0.0193287548875165,0.0281766629042499,0.198004562001436,0.198004562001436,7.77288239769417,85,0.0737847222222222,0.123200963927559
515,93,33,409,733,508,226,93,560,117,769,39,647,2311,0.0493503619640102,0.27814130115018,0.0765087128045855,0.0774550301737036,0.27814130115018,1.59157709933302,30,0.0129813933362181,0.111589633319279
516,28,8,7,94,178,20,0,13,24,182,0,2,201,0.00951707056105666,0.0670148438165708,0.245132202698253,0.153062123004601,0.153062123004601,5.66318788839139,0,0,0.196075599807414
517,139,92,138,783,193,58,392,528,105,97,93,558,1319,0.129908600784706,0.464977386687039,0.107071940571291,0.0608720212701139,0.464977386687039,4.03018860309434,61,0.0462471569370735,1.00083621883649
518,0,6,16,36,0,0,36,36,0,5,11,36,81,0.228447654774456,0.444444444444445,0.0123456790123457,0.0383608951352328,0.444444444444445,2.28939482607176,0,0,0.080889360381314
519,146,973,950,7830,278,127,463,561,601,743,1822,2683,10426,0.0890908841711234,0.218271673427389,0.0278167457270979,0.0432697186249642,0.218271673427389,3.72696666708575,2719,0.260790331862651,0.00719113364597428
520,24,205,1356,1677,66,107,12,1714,67,112,108,1197,2762,0.0436915940086476,0.546582432757941,0.0171416643022099,0.0488534095960676,0.546582432757941,4.94432235573573,443,0.160391020999276,0.0279676139322929
521,39,479,1,1361,165,711,1149,1509,160,208,36,1091,2386,0.0144945166392205,0.548428816098838,0.0423206573981564,0.17341462071303,0.548428816098838,4.05436727423135,24,0.0100586756077117,0.186490281263598
522,9,29,52,232,20,3,21,131,15,17,2,143,448,0.0289605094496266,0.364267500156328,0.0310820680822284,0.025431855305783,0.364267500156328,6.88115938627337,0,0,0.202498094096648
523,56,699,133,472,245,449,80,351,102,495,27,257,1666,0.0396059225289172,0.209597331485646,0.0671392415164203,0.32267692391746,0.32267692391746,7.18092896110772,81,0.0486194477791116,0.4002126925846
524,245,73,27,418,69,57,89,397,450,169,0,318,1133,0.0118219199353518,0.331055946345028,0.173585183588186,0.0784870905173318,0.331055946345028,8.3732277770792,204,0.180052956751986,0.395816081349853
525,1067,2724,571,2499,1845,1207,634,567,1165,1742,43,867,4189,0.0596056708457756,0.255669610885653,0.314812434662129,0.427114007165301,0.427114007165301,4.68748426623819,186,0.0444020052518501,2.91477776569893
526,1683,7616,1139,7273,2199,3468,713,936,1209,4908,204,614,15591,0.03522685206492,0.103318628126599,0.105690976517167,0.32461074236872,0.32461074236872,5.69073230192234,508,0.0325829003912514,0.35400573418958
527,0,77,8,234,53,81,62,148,30,133,37,170,241,0.109448737827579,0.749247188833311,0.0484300962538055,0.389875028127977,0.749247188833311,3.40906840982669,0,0,0.348364169655947
528,835,412,562,1453,581,550,40,1071,258,1099,72,890,2356,0.0498349830627044,0.473121928924217,0.212317350086334,0.267040570119532,0.473121928924217,2.2309884723303,0,0,0.178155098014773
529,342,332,206,308,96,397,9,236,17,367,0,193,456,0.0269404637454014,0.528901948311024,0.180558211469495,0.799036666621761,0.799036666621761,3.87350662709676,0,0,0.142976253817078
530,1876,721,1653,3838,1821,1237,2007,4484,2998,521,761,3071,8640,0.157599397116002,0.434346561501358,0.251349327144715,0.0896465994257175,0.434346561501358,4.72410029901019,1870,0.216435185185185,0.125289672918915
531,157,49,514,1030,62,106,0,949,44,825,57,1467,1831,0.0168367261157903,0.615870647484506,0.0411679898536862,0.0887081700463883,0.615870647484506,2.71537301675772,12,0.00655379574003277,0.00492205918604108
532,81,47,69,652,101,40,389,530,7,0,32,603,727,0.130752041743708,0.815478499180856,0.053019268723728,0.0169766321671987,0.815478499180856,3.74218740108427,7,0.00962861072902338,0.247699369967616
533,126,259,22,258,291,105,12,182,69,323,11,222,396,0.0360277398471127,0.551636300022306,0.344092882192253,0.521037133514705,0.551636300022306,2.26567473035823,1,0.00252525252525253,0.759582634244197
535,193,187,47,530,71,32,6,298,46,220,14,505,913,0.0173109779742541,0.471473252762959,0.0939118477646435,0.12004220873438,0.471473252762959,5.81252107035525,17,0.0186199342825849,0.363871293670598
536,8,40,0,36,16,7,0,14,57,74,0,29,78,0.0128205128205128,0.313459600261196,0.24865679927384,0.352129152125367,0.352129152125367,3.33147926546463,0,0,0.224236572194712
537,11,0,0,382,70,98,84,135,0,80,0,73,622,0.00704102755608985,0.25010149003951,0.0147357820809168,0.0319385333884009,0.25010149003951,5.79431467724231,29,0.0466237942122186,0.148763995038382
538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74872160610312,0,0,0.0571410193601078
539,76,172,29,552,60,243,183,396,97,488,64,434,709,0.0984079350126295,0.643272663275262,0.107464731297863,0.385364713802611,0.643272663275262,5.86182510183119,4,0.00564174894217207,0.0828605159511661
540,176,176,0,412,186,119,56,87,20,222,0,95,883,0.00433279996097936,0.170380277429701,0.0983387081974776,0.189021046950389,0.189021046950389,2.998636248444,37,0.0419026047565119,0.0834931383330447
541,211,1670,230,4031,439,2581,1195,33,96,444,321,101,5595,0.0795670946594939,0.0424895971082329,0.0370287722036953,0.221902600125105,0.221902600125105,3.5745605839846,50,0.00893655049151028,0.0362336451251945
542,0,0,0,90,4,10,0,17,72,127,18,91,137,0.0191294992278022,0.378318030894735,0.0482033175021113,0.0790461410826277,0.378318030894735,1.13468442434246,0,0,0.0686773543419643
543,43,56,12,84,52,73,29,65,60,82,6,71,84,0.152158964961888,0.868035948158779,0.609436410149489,0.826981181689398,0.868035948158779,8.03266045434215,0,0,0.0717283502037763
544,0,16,0,24,13,5,0,7,0,6,0,21,32,0.03125,0.475728913188765,0.0734792089912737,0.244679227573054,0.475728913188765,1.14245066714693,0,0,7.61380618777567e-09
545,18,3,0,21,3,1,0,0,21,19,1,13,21,0.0476190476190476,0.308912100796017,0.496575234983779,0.183261958632229,0.308912100796017,9.36278810782757,16,0.761904761904762,0.0255586182077729
546,772,1583,95,833,653,908,138,313,231,573,179,681,2517,0.0527961221936472,0.223303536642884,0.194013047855312,0.372412211261842,0.372412211261842,7.73144855765109,597,0.237187127532777,0.0641507537650914
547,0,0,0,348,20,0,0,226,231,530,2,185,834,0.00151069670251184,0.292720914445283,0.019970147589914,0.00970344404624275,0.292720914445283,3.82763562740659,1,0.00119904076738609,0.0847162150744497
548,96,197,1,44,269,594,8,62,0,77,2,286,1435,0.00175598752598589,0.0641531863874692,0.0205978837749051,0.145009313893583,0.145009313893583,2.92687413803484,44,0.0306620209059233,0.151348249197174
549,0,0,0,3,0,0,3,3,0,0,1,3,5,0.288449914061482,0.6,0.2,0.2,0.6,5.84684930166783,0,0,0.0582683905959129
550,156,129,7,196,54,51,91,122,10,55,1,114,460,0.0187048966281558,0.303679693748042,0.0952975248790801,0.154911274473599,0.303679693748042,7.52606111719495,161,0.35,0.228303152502014
551,0,0,45,59,6,0,0,58,0,9,33,62,142,0.0803440660724237,0.420018952200656,0.0127966238931841,0.0146484776271261,0.420018952200656,0.918366680423541,0,0,0.145270982153819
552,1252,195,1798,1812,179,273,0,1904,69,313,41,1649,1961,0.0213819308672543,0.910341491308223,0.127045091355322,0.130247562643519,0.910341491308223,3.7413417361968,6,0.00305966343702193,0.0581579156261329
553,3,2,10,41,7,0,0,37,0,3,11,73,137,0.0349738675698014,0.350522241161475,0.0201381326743147,0.0132636539622784,0.350522241161475,6.83005069075523,13,0.0948905109489051,0.0496936193010421
554,2454,1511,1319,2715,1328,1661,25,1905,225,1868,98,1708,4374,0.0338006341167682,0.472612765611209,0.2061608859206,0.382641036419466,0.472612765611209,3.94128338086073,13,0.00297210791037952,0.224391349688718
555,62,7,62,119,13,36,0,118,49,76,34,184,228,0.0562369840653411,0.601839586237825,0.149362713049464,0.117346425220998,0.601839586237825,3.81978503514293,1,0.0043859649122807,0.00040830993445333
556,129,218,25,247,248,85,12,170,188,383,5,199,430,0.0266212614547287,0.471915810973812,0.422926233414083,0.446912953066618,0.471915810973812,5.72352691234076,14,0.0325581395348837,1.34756691906206
557,19,3,0,31,4,0,0,0,42,39,0,9,42,0.0238095238095238,0.155579406597323,0.350567515283534,0.116451743964494,0.155579406597323,9.16896168137572,30,0.714285714285714,0.031330263064731
558,282,358,114,440,92,38,0,161,33,127,4,94,533,0.0144409048077929,0.352973086872317,0.178151609161809,0.225128030694137,0.352973086872317,7.1558743788826,37,0.0694183864915572,0.116944644544812
559,252,1146,269,1524,442,1132,56,865,383,1344,10,590,2295,0.0231844828200077,0.400714451721735,0.152250188204574,0.524437913902411,0.524437913902411,7.7926521285749,135,0.0588235294117647,0.187068389438629
560,184,680,345,1111,407,285,148,746,240,489,90,770,2963,0.0561103255523392,0.290569183069023,0.0884048666037076,0.153870686873701,0.290569183069023,6.07826522453749,190,0.0641241984475194,0.304716916134597
562,1231,758,2360,3654,973,837,2038,1160,637,900,3091,1772,4193,0.586426427229707,0.467059153130233,0.217927437772359,0.197858264459169,0.467059153130233,9.70797834303982,3498,0.834247555449559,0.00171498634474151
564,1114,1113,756,6463,606,1737,792,1541,2231,781,4448,5213,8356,0.16588437744887,0.446453681498203,0.13717891507934,0.137293583569519,0.446453681498203,5.21521137129057,3470,0.415270464337003,0.0228217232819562
565,21,0,30,32,0,0,3,30,16,0,0,41,114,0.0393105679522558,0.298387192741978,0.0609829235944991,0.0087719298245614,0.298387192741978,6.27487051893319,14,0.12280701754386,0.0178719377865763
566,221,323,378,2431,1112,1275,2363,3582,207,364,65,3431,4134,0.0936668295508466,0.750596636297155,0.0896297110843484,0.128499338298123,0.750596636297155,8.63467002557111,1227,0.296806966618287,0.0035534260155967
567,512,227,207,201,41,304,56,275,241,194,19,167,962,0.0627762813132939,0.218058658226941,0.178449450397168,0.246826613616119,0.246826613616119,4.68998334468372,20,0.0207900207900208,7.92279183452443
568,9263,20772,9678,28627,10722,9791,6885,12154,12041,9191,1782,12655,58812,0.0835730923522511,0.27868897693402,0.180480683025351,0.209454692734511,0.27868897693402,3.84969044586031,2006,0.0341086853023193,3.9183470276371
570,5116,2569,1591,2769,6166,1511,498,9376,6592,2472,3331,3505,23664,0.0583987065740093,0.190073411182869,0.250358454337152,0.0897988665554568,0.190073411182869,5.4307112568836,4012,0.169540229885057,0.0175508114729857
571,257,383,136,1039,290,587,485,620,155,493,52,1170,2885,0.0522735722050788,0.315441296286716,0.0783565168627283,0.166500463698137,0.315441296286716,6.97830465751882,751,0.260311958405546,1.44645064365871
572,3475,1135,115,448,2615,1389,148,4887,4837,1972,341,832,8750,0.0205382416102752,0.139574636910463,0.403329025278296,0.16679906797702,0.16679906797702,6.44153809095577,715,0.0817142857142857,0.454511115113158
573,245,680,905,6278,579,1481,3927,5285,681,1192,1084,4391,9708,0.161479161852628,0.542017712552392,0.0472644003534126,0.109475509366749,0.542017712552392,7.45923490636614,1494,0.15389369592089,0.0492436746369608
574,117,139,407,636,48,44,39,508,90,455,63,636,637,0.156985818942944,0.926374408254715,0.12505002143753,0.220810739459515,0.926374408254715,8.04480445121425,164,0.2574568288854,0.0115179663212224
575,2332,700,0,338,2925,1674,75,902,2899,602,7,272,6481,0.00124473742171312,0.0672855839449248,0.417246006949879,0.137353998565812,0.137353998565812,2.7875217118263,0,0,1.12657889059452
576,358,376,62,408,1060,666,8,438,544,564,0,295,1796,0.00440745168115858,0.208775290918598,0.329070990332026,0.289961759916622,0.289961759916622,4.60425479082825,1,0.000556792873051225,0.0330698442329742
577,361,127,3,107,279,257,1,60,256,214,0,4,590,0.0024444907971312,0.0500049497077561,0.500724043001781,0.323989941602677,0.323989941602677,2.21982971757668,0,0,0.0656536075297014
578,15,57,13,49,42,19,0,13,20,17,8,36,111,0.0423663907697434,0.255951492050106,0.209636646076627,0.237886326863635,0.255951492050106,3.45349290704616,0,0,0.0120295919575877
579,118,207,128,433,87,61,128,85,170,167,345,251,502,0.354848217217833,0.417980926248259,0.239835247615795,0.255447603923977,0.417980926248259,9.45804897992485,354,0.705179282868526,0.00205798942135974
580,38,10,77,116,5,8,0,104,0,21,7,161,161,0.0505479692198615,0.774961020847947,0.0357074352729493,0.0738375397858774,0.774961020847947,6.43529358809583,30,0.186335403726708,0.00138187893906661
581,1,0,1,3,1,2,0,3,1,3,0,3,4,0.25,0.75,0.25,0.454280148208035,0.75,6.66416717456284,0,0,0.457022906048223
582,18,2,160,240,0,9,0,277,42,112,29,377,466,0.0357920640146035,0.627997917585223,0.019548856042118,0.0271088394749201,0.627997917585223,3.14784003023709,74,0.158798283261803,1.22791396387836
583,56,26,0,57,0,17,1,17,17,34,0,18,90,0.0111111111111111,0.288152849058263,0.109304105210194,0.2741939613841,0.288152849058263,0.483307686080167,0,0,0.625384048736628
584,0,15,8,214,24,107,157,26,0,16,3,200,214,0.0727148631914152,0.484237700950467,0.0134789679467982,0.137864113680262,0.484237700950467,9.28475283863493,135,0.630841121495327,0.0511585983156014
585,699,603,1196,2184,721,713,1370,3033,3159,536,1466,2647,6069,0.220670748553132,0.428064478701356,0.192399328208666,0.101019854751239,0.428064478701356,7.87128854270756,1514,0.249464491679025,1.69701315334539
586,159,78,0,36,292,201,0,72,73,62,0,37,626,0.00159744408945687,0.0731202903436401,0.239953236497041,0.158241278574695,0.158241278574695,6.76358486332914,176,0.281150159744409,0.0911440381884482
587,164,11,0,42,214,118,0,199,237,35,9,97,518,0.00401560583600754,0.180009298980703,0.391146002435598,0.0688839145286355,0.180009298980703,2.91008172939476,3,0.00579150579150579,0.960492040351469
588,0,2,0,4,4,4,0,4,3,4,0,4,4,0.25,1,0.572357121276666,0.7937005259841,1,9.32305589557892,0,0,1.0005367230624
589,69,29,0,94,17,32,1,77,32,44,0,39,243,0.00411522633744856,0.269952977311634,0.137787469159012,0.141707861428906,0.269952977311634,9.10646844827699,138,0.567901234567901,0.13793857467164
590,33,125,38,147,60,120,45,70,27,63,26,83,272,0.130242957298349,0.348815347372379,0.13849712157837,0.360779372447271,0.360779372447271,8.07888998000471,54,0.198529411764706,0.628898097108489
591,12,86,30,201,118,101,53,141,42,103,14,153,242,0.116241093649952,0.673834900462126,0.161295461921669,0.398171633894172,0.673834900462126,8.51654233456704,45,0.18595041322314,0.0119334933244849
592,17,69,0,12,29,26,0,4,0,75,0,7,90,0.0111111111111111,0.0772450365530322,0.0877754632728396,0.569357952801026,0.569357952801026,9.27306428444383,40,0.444444444444444,0.108193898637086
593,34,16,0,20,26,14,1,21,15,40,0,33,74,0.0135135135135135,0.3246056118238,0.319852283031912,0.280675356856816,0.3246056118238,9.0063302051444,49,0.662162162162162,0.0388229417355706
594,41,29,63,407,89,159,129,226,50,72,48,163,880,0.0830311704923711,0.280208181804648,0.0644513398915883,0.0786852267598462,0.280208181804648,7.37945040452916,259,0.294318181818182,0.422568878885058
595,0,10,0,18,20,0,0,0,2,23,0,0,23,0.0434782608695652,0.113945278009082,0.148693560580582,0.266388072836018,0.266388072836018,9.48576179088345,15,0.652173913043478,0.0746690245251685
596,4,1,0,0,6,1,0,0,6,3,0,0,6,0.166666666666667,0.166666666666667,0.873580464736299,0.240374928384568,0.240374928384568,6.7898260476582,1,0.166666666666667,0.0608720077822606
597,448,128,164,803,211,394,15,301,534,12,264,550,1688,0.0513027409812868,0.302349416288007,0.218941522171098,0.0501098808647751,0.302349416288007,1.14156568386291,31,0.0183649289099526,0.0858632738531634
598,5,0,3,62,17,24,53,47,2,54,8,48,168,0.0644940656544902,0.308982806246139,0.0329741562902051,0.0648971640297193,0.308982806246139,5.72645742421783,10,0.0595238095238095,0.0959878491234283
600,0,0,4,24,8,0,14,14,0,6,0,4,73,0.0524090735006134,0.151173927472938,0.0273972602739726,0.0248920629155088,0.151173927472938,1.26604625206116,0,0,0.0462269984927223
601,15,16,10,22,4,8,0,20,3,30,6,49,95,0.0412091330649354,0.292971908518107,0.0594338544556439,0.164836532259742,0.292971908518107,5.55536996735992,0,0,0.038960364802088
602,44,39,0,29,79,62,0,17,25,16,0,55,101,0.0099009900990099,0.297450814498144,0.438549430833214,0.334865741531096,0.334865741531096,9.1928601456358,52,0.514851485148515,0.00346490317416184
603,38,75,51,347,212,78,59,222,0,263,2,21,683,0.026631565143878,0.171875197800401,0.0293507440692072,0.169024567956171,0.171875197800401,4.61135103921178,3,0.00439238653001464,0.0455840996748955
604,157,581,100,722,415,639,282,445,297,1233,19,522,2414,0.0336457570002209,0.228446918754789,0.111215196551874,0.31925871156063,0.31925871156063,5.7121538658525,104,0.0430820215410108,0.102980096097538
606,80,70,66,80,80,39,0,74,4,5,0,47,80,0.0505155002577774,0.816049559257706,0.368403149864039,0.298736001281471,0.816049559257706,1.51812024943182,0,0,0.130827429553029
607,30,4,0,35,27,17,0,3,2,21,0,1,128,0.0078125,0.0368569842212229,0.0917547103398952,0.0879763823463212,0.0879763823463212,7.26542705885674,51,0.3984375,0.123467656759691
609,7,58,8,97,66,15,24,57,8,8,1,63,130,0.0443769098556126,0.541234776720532,0.11893252388486,0.146867733990154,0.541234776720532,6.92456536577113,14,0.107692307692308,0.00899055480612157
611,28,29,29,98,117,44,0,55,7,38,21,38,138,0.0614223852745448,0.42714799045069,0.205874026214216,0.264240269688618,0.42714799045069,7.4120591016762,3,0.0217391304347826,0.281668087494546
612,16,20,114,764,46,31,425,446,58,51,174,565,1215,0.167508968880244,0.475243235315862,0.0287646432006925,0.0260262148483122,0.475243235315862,6.18394975755908,357,0.293827160493827,0.0424135879850549
613,85,41,134,220,42,62,5,216,40,140,48,295,414,0.0768136387994476,0.582414897050561,0.126253200052663,0.171172575882906,0.582414897050561,4.89311295446248,83,0.20048309178744,0.187943648195186
614,123,32,361,474,109,31,7,375,34,75,82,421,757,0.0781706671731085,0.556674535716612,0.101665662714439,0.0555599396951498,0.556674535716612,4.93722208151571,137,0.180977542932629,0.0575230302580611
615,5,12,10,28,3,12,11,27,10,17,9,33,48,0.207636561127624,0.60874771083612,0.110693600956522,0.280777670866889,0.60874771083612,4.95534322523625,1,0.0208333333333333,0.120865937065144
616,26,25,31,208,31,38,66,117,59,68,2,199,354,0.045183022515043,0.477929856941221,0.102343222867884,0.113346359878182,0.477929856941221,6.32263810475211,91,0.257062146892655,0.583453307789466
617,43,126,7,56,9,29,2,6,7,81,0,66,276,0.00873239950788127,0.101793173841045,0.0505080482040291,0.24145828143007,0.24145828143007,3.73364856476518,9,0.0326086956521739,4.23546433375837
618,50,48,49,102,14,59,14,88,21,89,10,80,186,0.102155501699808,0.48144276661863,0.131702140683506,0.339610785532307,0.48144276661863,4.6025366394435,1,0.00537634408602151,0.213043015415162
623,172,81,25,117,13,49,0,92,188,58,7,27,398,0.0140538811819271,0.166429156598602,0.188217562184457,0.153987910303233,0.166429156598602,8.74051177997173,109,0.273869346733668,0.0453257742483786
624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5194162085695,31,NA,0.601575916788564
628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.11653898378101,0,0,0
636,88,48,13,68,0,49,0,38,160,18,0,14,262,0.00897455987679678,0.12623280237441,0.0921650494167586,0.133025627486192,0.133025627486192,7.19041632456085,1,0.00381679389312977,0.0199002112223606
637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66787749950921,16,NA,0.577249188139931
640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.36669827854823,11,NA,0.702791008082303
641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.854,0,0,0.593717873096467
643,1299,3212,1633,4463,1938,2520,499,2725,2658,2031,752,5068,9915,0.0856660623782791,0.398398120900505,0.190055269283634,0.256449947832211,0.398398120900505,5.79413159853782,168,0.0169440242057489,0.818505045556783
644,3068,2061,1522,3811,1961,2189,350,1070,791,1714,4,2410,7851,0.0163903886612759,0.272827585135406,0.214245397057391,0.251875859971551,0.272827585135406,5.2595632319823,6,0.000764233855559801,0.857389300048502
645,30,78,0,348,128,108,237,494,197,112,0,209,616,0.0100462057826886,0.53567755224974,0.147917118518312,0.159220169329152,0.53567755224974,3.66743723734135,0,0,1.31439853644229
647,959,2031,75,877,1209,2298,370,3500,756,825,34,1274,6019,0.0162950722914356,0.261750796509337,0.159000280758217,0.26040358292238,0.261750796509337,2.83614594589995,24,0.00398737331782688,0.164016832842785
648,0,9,0,6,4,14,120,891,15,0,7,727,3185,0.00296244519957082,0.0493641524755479,0.00122915781512366,0.00157403388852891,0.0493641524755479,0.982829633594925,0,0,0.259059213697934
649,125,1121,197,1381,19,4,818,1155,202,63,185,1000,3661,0.0846962191619548,0.3191480231726,0.0213831622978222,0.0179226540620815,0.3191480231726,1.14008157384967,0,0,0.257525502907692
650,107,622,44,221,628,806,0,202,279,422,14,109,1124,0.00756996595216193,0.150761483562929,0.236346711340199,0.530126663090094,0.530126663090094,6.36901699321963,56,0.0498220640569395,0.199313262202429
651,1781,2690,109,2630,1604,2059,60,1855,951,1182,111,591,4772,0.0188335912551116,0.298260182625502,0.29240345403708,0.392020037658922,0.392020037658922,6.62590448014999,949,0.198868398994132,0.11586026596132
652,117,58,266,341,456,572,1317,479,528,155,10,827,3721,0.0408159084529059,0.137891913193988,0.0817714826508171,0.0463865674906122,0.137891913193988,0.817316562453656,0,0,0.488308800490668
653,4,14,0,98,38,88,0,100,5,7,0,79,110,0.00909090909090909,0.834753734185557,0.0829618660979448,0.186427609497749,0.834753734185557,6.03847783764739,2,0.0181818181818182,0.154659949412402
654,448,687,7,332,828,1162,85,223,1068,904,64,142,4805,0.00700173368175674,0.0455914815172442,0.152850363479928,0.186673945413325,0.186673945413325,6.86911770283869,66,0.013735691987513,0.329282205463067
655,5001,1034,206,802,163,1359,54,9405,2217,399,0,3220,21680,0.00102966128146728,0.133578655770443,0.0561837564533285,0.0380345561474172,0.133578655770443,1.24185791154921,2,9.22509225092251e-05,0.205395602751172
656,441,140,23,213,507,1358,3,19,409,1853,69,272,3097,0.00543198032796096,0.0333395318677974,0.145472894530318,0.228048140987077,0.228048140987077,4.58635808225963,8,0.00258314497901195,0.639404481324628
657,506,459,17,753,186,581,328,543,592,902,537,1485,3648,0.0395103479139891,0.23212340014707,0.104698443737467,0.170481381289549,0.23212340014707,8.10039116427425,806,0.22094298245614,0.286167348711461
658,1377,1212,1039,2487,1563,1076,1141,1683,1271,2350,532,2502,6924,0.123855096555272,0.315979331781482,0.201986540258849,0.20978311280495,0.315979331781482,3.71541449375642,9,0.0012998266897747,1.2570239171845
659,49,126,0,423,11,33,59,462,42,164,5,297,988,0.00673778363526505,0.391882604861691,0.0286322673525864,0.0890879912138231,0.391882604861691,6.36689197052367,20,0.0202429149797571,0.189105138726256
660,354,943,443,1989,2641,1434,664,1395,661,639,151,1505,5615,0.0630714996066988,0.286790923836099,0.151696169201032,0.169630577312738,0.286790923836099,6.41384303428229,797,0.141941228851291,0.63046035023117
661,280,591,8,286,464,300,98,1115,472,99,20,281,2198,0.0113873061795741,0.203589191982331,0.179409312546624,0.118237059906448,0.203589191982331,5.84481660483753,22,0.0100090991810737,0.154199479918204
662,3415,1163,375,4474,2731,900,2234,12043,1993,487,728,3488,15954,0.0531551911476323,0.359031698036776,0.166036529782003,0.0500703707769528,0.359031698036776,2.27602548261323,321,0.0201203459947349,0.0678615008208619
663,52,80,12,104,6,106,1,123,20,45,23,56,142,0.045850915996665,0.630115962430454,0.129650198345294,0.510796341020535,0.630115962430454,6.66873278850219,0,0,0.109713307449716
664,12,11,0,29,58,48,203,84,38,21,0,105,696,0.00844415324599244,0.0912038044475139,0.0428076814094512,0.0320387206765905,0.0912038044475139,0.798035484097138,0,0,0.976352195527587
